"","Date","Hertfordshire","Central Bedfordshire","Birmingham","Solihull","Worcestershire","Sandwell","Walsall","Warwickshire","Dudley","Staffordshire CC","Bath and North East Somerset, North Somerset and South Gloucestershire","Somerset","Wiltshire","Dorset CC","Blackburn with Darwen","East Lancashire","Mid Lancashire","North Yorkshire CC","Chorley and West Lancashire","Bradford","Leeds","Calderdale and Kirklees","Bournemouth and Poole","Central Hampshire","Greater Manchester North East","Greater Manchester North West","Brighton and Hove","East Sussex CC","West Sussex (South West)","West Sussex (North East)","Bromley","Lewisham and Southwark","West Kent","Bexley and Greenwich","Kent Thames Gateway","Bristol, City of","East Cumbria","West Cumbria","Northumberland","Cambridgeshire CC","West Essex","North and West Norfolk","Suffolk","Essex Haven Gateway","Cardiff and Vale of Glamorgan","Gwent Valleys","Central Valleys","Monmouthshire and Newport","Bridgend and Neath Port Talbot","Powys","Cheshire West and Chester","Flintshire and Wrexham","Wirral","Conwy and Denbighshire","Heart of Essex","Essex Thames Gateway","Thurrock","Barking & Dagenham and Havering","Croydon","Merton, Kingston upon Thames and Sutton","East Surrey","East Kent","Mid Kent","Coventry","Leicestershire CC and Rutland","West Northamptonshire","Cheshire East","Shropshire CC","Derby","South and West Derbyshire","East Derbyshire","North Nottinghamshire","South Nottinghamshire","Durham CC","Tyneside","Sunderland","Darlington","Hartlepool and Stockton-on-Tees","Barnsley, Doncaster and Rotherham","North and North East Lincolnshire","East Riding of Yorkshire","Lincolnshire","Devon CC","Wolverhampton","Hackney and Newham","Camden and City of London","Redbridge and Waltham Forest","Haringey and Islington","Enfield","Barnet","Cornwall and Isles of Scilly","Blackpool","Lancaster and Wyre","Gloucestershire","Herefordshire, County of","Oxfordshire","West Surrey","North Hampshire","Berkshire","Brent","Ealing","Harrow and Hillingdon","Buckinghamshire CC","Kingston upon Hull, City of","Breckland and South Norfolk","Hounslow and Richmond upon Thames","Liverpool","East Merseyside","Sefton","Leicester","North Northamptonshire","Gwynedd","Isle of Anglesey","Wakefield","Luton","Manchester","Greater Manchester South East","Greater Manchester South West","Medway","Milton Keynes","Bedford","Nottingham","Norwich and East Norfolk","Westminster","Kensington & Chelsea and Hammersmith & Fulham","Peterborough","Plymouth","Portsmouth","South Hampshire","Isle of Wight","Sheffield","Swansea","South West Wales","Lambeth","Swindon","Southampton","Southend-on-Sea","Stoke-on-Trent","Wandsworth","Telford and Wrekin","Torbay","South Teesside","Warrington","York"
"66","2000-07-01",1.7838,1.6474,1.3864,1.5074,1.4922,1.2305,1.2316,1.5187,1.2758,1.3374,1.6274,1.5435,1.6938,1.6572,1.1289,1.1042,1.1936,1.3389,1.2798,1.1448,1.3208,1.1438,1.738,1.7072,1.2199,1.2077,1.9517,1.6369,1.7408,1.745,1.8363,1.8637,1.7085,1.7533,1.6294,1.724,1.2824,1.2618,1.2336,1.6131,1.6761,1.4349,1.5475,1.603,1.3927,1.1817,1.166,1.3399,1.2167,1.4661,1.4212,1.3176,1.232,1.2287,1.6944,1.5862,1.4726,1.6235,1.8076,1.8985,1.7923,1.5449,1.6128,1.4005,1.4146,1.6412,1.3841,1.4278,1.3211,1.3113,1.2081,1.2167,1.3512,1.179,1.237,1.1591,1.2739,1.0937,1.1687,1.1204,1.1353,1.3034,1.5091,1.253,2.007,2.001,1.7822,2.0106,1.8349,1.8421,1.5657,1.1942,1.1864,1.6008,1.4055,1.7993,1.8086,1.8034,1.8427,1.9804,1.9535,1.812,1.769,1.0065,1.4801,1.9691,1.2385,1.1796,1.2309,1.3367,1.4734,1.434,3.2404,1.2163,1.5632,1.4158,1.2928,1.3485,1.544,1.6623,1.6209,1.2547,1.5158,1.8069,1.9173,1.4166,1.2806,1.5602,1.6367,1.6745,1.2844,1.2298,1.2254,2.1252,1.6789,1.6371,1.6267,1.1566,2.1005,1.2437,1.4385,1.0469,1.3647,1.4046
"67","2000-08-01",1.7996,1.6806,1.4198,1.5354,1.5097,1.2154,1.2901,1.5257,1.3049,1.3562,1.6676,1.5609,1.7275,1.6718,1.1405,1.1038,1.2052,1.3337,1.2899,1.1588,1.3586,1.1856,1.7405,1.7471,1.2421,1.1983,1.9409,1.6438,1.7458,1.7731,1.8645,1.9117,1.7707,1.7703,1.6394,1.7289,1.307,1.2725,1.2691,1.632,1.6812,1.4146,1.5672,1.6016,1.4012,1.1878,1.1749,1.3489,1.1938,1.386,1.4464,1.3154,1.2337,1.2539,1.6917,1.6165,1.4926,1.6642,1.8354,1.9031,1.7964,1.5924,1.637,1.4414,1.4235,1.6479,1.393,1.4319,1.2893,1.325,1.1964,1.2307,1.3572,1.1909,1.2689,1.1669,1.2138,1.0854,1.1584,1.1233,1.1632,1.3432,1.5089,1.2437,1.9433,2.0289,1.8035,2.0378,1.8306,1.8717,1.5902,1.1895,1.201,1.6258,1.4499,1.8245,1.8307,1.7969,1.8499,1.9837,2.0184,1.8096,1.7861,1.0119,1.5127,1.9762,1.2322,1.1799,1.2811,1.3486,1.5022,1.435,3.6011,1.2001,1.5932,1.4438,1.3173,1.3602,1.5423,1.6586,1.6195,1.2936,1.5224,1.8164,1.9379,1.4043,1.3042,1.576,1.656,1.6772,1.2873,1.2227,1.2432,2.1145,1.6966,1.6854,1.6208,1.1573,2.132,1.2565,1.4415,1.0624,1.3929,1.4614
"68","2000-09-01",1.7982,1.6892,1.4224,1.5248,1.5077,1.2058,1.2383,1.5278,1.3107,1.3566,1.6457,1.5733,1.7087,1.6807,1.1097,1.1058,1.2283,1.3451,1.2803,1.1688,1.3195,1.1614,1.7628,1.7369,1.2343,1.2306,1.9655,1.6509,1.7469,1.7593,1.8673,1.892,1.7982,1.7771,1.6667,1.7254,1.3097,1.2882,1.2468,1.6394,1.6981,1.4608,1.5738,1.6593,1.4133,1.1919,1.1765,1.3627,1.2148,1.4576,1.4389,1.3307,1.2598,1.2604,1.7242,1.6153,1.5378,1.6583,1.8475,1.9045,1.8181,1.592,1.6613,1.4412,1.4519,1.6741,1.3732,1.435,1.3006,1.3378,1.2215,1.2252,1.3958,1.1807,1.2491,1.2021,1.2439,1.0906,1.1865,1.1391,1.1912,1.3348,1.5401,1.2463,1.9508,1.9878,1.7887,2.054,1.8987,1.8766,1.6016,1.2185,1.1963,1.606,1.4397,1.8038,1.8172,1.796,1.8432,2.0214,1.9279,1.809,1.7977,1.0207,1.503,1.9561,1.2491,1.1915,1.2423,1.3761,1.5206,1.4757,3.4662,1.2311,1.6309,1.4461,1.3249,1.3403,1.5765,1.6812,1.6358,1.3312,1.5291,1.8027,1.905,1.3948,1.3208,1.6027,1.6903,1.6762,1.2991,1.2494,1.2809,2.1184,1.7044,1.6671,1.6272,1.1882,2.0912,1.2455,1.4719,1.0696,1.4094,1.4434
"69","2000-10-01",1.8035,1.6691,1.4101,1.5512,1.5248,1.217,1.2837,1.5516,1.3116,1.3735,1.6729,1.5833,1.7267,1.695,1.1215,1.1201,1.2355,1.36,1.3091,1.157,1.3491,1.1719,1.761,1.7498,1.2194,1.2294,1.9385,1.6516,1.7704,1.7926,1.8615,1.903,1.7503,1.7783,1.6791,1.7234,1.3121,1.2734,1.2323,1.6517,1.7088,1.4723,1.5693,1.6298,1.4055,1.214,1.173,1.3591,1.2114,1.4663,1.4791,1.3181,1.2421,1.2633,1.703,1.6201,1.536,1.6811,1.8998,1.8909,1.8026,1.5769,1.647,1.4386,1.4345,1.66,1.4067,1.4623,1.3117,1.3436,1.2267,1.2252,1.3997,1.1976,1.2666,1.1949,1.2936,1.0805,1.1846,1.1351,1.177,1.351,1.548,1.2784,1.9674,2.0061,1.8381,2.0357,1.8589,1.8786,1.6167,1.2406,1.2378,1.6343,1.4595,1.8204,1.835,1.8068,1.8468,2.0459,1.9968,1.8042,1.7902,1.0275,1.5316,1.9467,1.2824,1.2308,1.2765,1.3305,1.5425,1.4794,3.1882,1.2156,1.5987,1.4606,1.3427,1.378,1.5488,1.7133,1.6475,1.2602,1.533,1.7898,1.9193,1.4243,1.3088,1.6047,1.7013,1.7241,1.2953,1.2574,1.2632,2.1045,1.7076,1.681,1.6517,1.1702,2.0645,1.2934,1.4314,1.0809,1.4272,1.4867
"70","2000-11-01",1.817,1.7145,1.4377,1.5498,1.5456,1.2363,1.274,1.5488,1.3537,1.3917,1.6826,1.5783,1.7198,1.7121,1.0913,1.094,1.2179,1.3831,1.2905,1.1555,1.3477,1.1777,1.7571,1.7348,1.2423,1.25,1.9972,1.687,1.7768,1.7787,1.8557,1.8858,1.7706,1.7777,1.6757,1.7238,1.3208,1.2697,1.2736,1.6467,1.7046,1.4451,1.5777,1.6267,1.4411,1.2257,1.1773,1.383,1.1873,1.3921,1.4947,1.3277,1.257,1.2664,1.717,1.6439,1.5636,1.6871,1.8557,1.9196,1.8041,1.6017,1.658,1.4233,1.4574,1.6797,1.4221,1.4726,1.3199,1.3495,1.2276,1.2227,1.4025,1.2123,1.2684,1.1871,1.2821,1.0791,1.1765,1.1406,1.1932,1.3535,1.5521,1.2631,2.0156,1.9755,1.7942,2.0278,1.8598,1.909,1.5888,1.2498,1.2254,1.6499,1.4972,1.816,1.8302,1.8069,1.8388,2.0361,2.0201,1.843,1.7962,0.9986,1.5568,1.9717,1.3241,1.1934,1.2782,1.3407,1.5325,1.5034,3.5835,1.2265,1.6274,1.4493,1.3065,1.3497,1.568,1.6993,1.6873,1.2762,1.5185,1.7725,1.9352,1.4236,1.3381,1.5851,1.6987,1.713,1.2829,1.2618,1.268,2.0888,1.7037,1.6647,1.6371,1.1463,2.0755,1.2748,1.4933,1.0654,1.3919,1.4801
"71","2000-12-01",1.8305,1.7065,1.4571,1.5683,1.5521,1.263,1.2858,1.5808,1.328,1.4096,1.6947,1.5945,1.7266,1.7082,1.1261,1.1451,1.2408,1.3644,1.2994,1.1629,1.3709,1.1757,1.7937,1.7697,1.2392,1.2473,1.956,1.6592,1.7922,1.8096,1.8666,1.926,1.7831,1.8078,1.6837,1.7323,1.3345,1.2921,1.2734,1.6762,1.7545,1.4525,1.6116,1.6594,1.4391,1.2234,1.198,1.3836,1.2222,1.5381,1.4989,1.3383,1.3034,1.2574,1.7666,1.6464,1.5701,1.7035,1.9266,1.9212,1.8421,1.6211,1.6745,1.4714,1.4835,1.701,1.4265,1.4533,1.3469,1.3828,1.2407,1.2439,1.4525,1.1966,1.2866,1.2115,1.3172,1.0876,1.1943,1.1483,1.1953,1.372,1.5564,1.2896,2.0538,2.0213,1.852,2.0695,1.8647,1.8802,1.596,1.2321,1.2745,1.6391,1.4873,1.8327,1.8505,1.8103,1.8729,2.0827,2.0296,1.8496,1.7998,0.9946,1.5936,1.9624,1.3316,1.2328,1.2739,1.3562,1.5238,1.5222,3.5508,1.2314,1.6544,1.5268,1.3565,1.4007,1.6038,1.691,1.6887,1.371,1.5398,1.8183,1.9326,1.4465,1.3361,1.6319,1.7076,1.7361,1.3406,1.2649,1.2579,2.1293,1.7037,1.6879,1.6798,1.1697,2.1099,1.3125,1.4805,1.0906,1.4112,1.4984
"72","2001-01-01",1.8211,1.6825,1.4365,1.5676,1.5426,1.2732,1.3114,1.5616,1.3494,1.379,1.6775,1.5747,1.7329,1.7138,1.1099,1.1203,1.245,1.3675,1.311,1.1757,1.3802,1.2011,1.7743,1.7644,1.235,1.2183,1.9298,1.6767,1.7919,1.8244,1.8936,1.9447,1.8091,1.8184,1.6963,1.7748,1.3252,1.2441,1.2727,1.6594,1.729,1.4935,1.6063,1.6389,1.4243,1.1774,1.1828,1.3807,1.2111,1.5267,1.4865,1.3469,1.2965,1.2632,1.7373,1.6577,1.5735,1.6792,1.895,1.9329,1.8342,1.5995,1.6384,1.4678,1.4715,1.6858,1.4431,1.4704,1.3541,1.3629,1.2288,1.2072,1.4216,1.1847,1.2813,1.2102,1.2857,1.0692,1.186,1.1316,1.1715,1.3757,1.5823,1.2626,2.0361,2.0381,1.8165,2.0562,1.8541,1.8887,1.5918,1.27,1.2507,1.6522,1.4493,1.8209,1.8402,1.8175,1.8624,2.0497,2.0323,1.8549,1.8044,1.0239,1.5112,1.9856,1.3164,1.1956,1.2897,1.3781,1.5159,1.582,3.704,1.2032,1.6448,1.4383,1.356,1.3902,1.5935,1.692,1.6532,1.2957,1.5293,1.8309,1.9607,1.4156,1.3261,1.6039,1.7156,1.7451,1.2708,1.2948,1.3371,2.2036,1.7126,1.6523,1.6628,1.1615,2.1331,1.3061,1.5107,1.068,1.4443,1.5157
"73","2001-02-01",1.8194,1.7033,1.4698,1.5739,1.5554,1.2814,1.3303,1.5841,1.3482,1.4042,1.7088,1.6044,1.7517,1.7384,1.149,1.1241,1.2437,1.3885,1.3226,1.1606,1.3762,1.1773,1.7649,1.7661,1.2451,1.2145,1.992,1.7014,1.7846,1.8085,1.8621,1.9305,1.8004,1.8251,1.7175,1.768,1.3193,1.3011,1.2717,1.681,1.7207,1.5406,1.6016,1.6562,1.443,1.2346,1.1614,1.3976,1.2154,1.5845,1.5211,1.3908,1.2759,1.2661,1.7632,1.6597,1.553,1.7015,1.8688,1.9431,1.8232,1.6158,1.6728,1.4865,1.4768,1.6733,1.4395,1.4708,1.375,1.3915,1.2289,1.2342,1.3891,1.2045,1.2868,1.2299,1.2849,1.1109,1.1632,1.1507,1.2034,1.3857,1.5827,1.3094,2.0271,2.063,1.8412,2.0623,1.8741,1.8966,1.6117,1.2552,1.2283,1.6536,1.4766,1.841,1.8717,1.8138,1.8821,2.0378,2.0419,1.8403,1.82,1.0069,1.5598,1.9763,1.3083,1.2157,1.3113,1.3678,1.5686,1.5346,3.7147,1.2052,1.6329,1.4808,1.352,1.4133,1.6068,1.7086,1.6701,1.3078,1.5512,1.84,1.9605,1.4531,1.3529,1.6319,1.7231,1.7479,1.2987,1.263,1.2803,2.1276,1.7177,1.7226,1.6804,1.1517,2.1254,1.3033,1.4947,1.1203,1.4209,1.5313
"74","2001-03-01",1.8461,1.7303,1.4753,1.5792,1.5751,1.2507,1.3182,1.5936,1.3592,1.4217,1.6984,1.6151,1.7772,1.7547,1.1333,1.1024,1.2747,1.3899,1.3241,1.1734,1.3791,1.1911,1.7711,1.8099,1.2469,1.2539,1.9984,1.7117,1.806,1.8354,1.8864,1.95,1.7972,1.8383,1.6891,1.7862,1.3297,1.2939,1.2885,1.7019,1.7708,1.4823,1.6345,1.6639,1.4611,1.2383,1.1637,1.3676,1.2237,1.5785,1.5474,1.3425,1.3003,1.2584,1.7733,1.6884,1.6023,1.7286,1.9028,1.9417,1.865,1.6487,1.7004,1.5074,1.5009,1.7341,1.4463,1.4953,1.3399,1.3769,1.2597,1.258,1.4443,1.2189,1.3197,1.221,1.3139,1.1109,1.1884,1.1447,1.1965,1.3959,1.5938,1.2978,2.0685,2.0347,1.8667,2.1465,1.8719,1.9265,1.6312,1.2445,1.2332,1.6842,1.5115,1.862,1.8767,1.8378,1.8811,2.0654,2.0192,1.8994,1.8213,1.0309,1.565,2.0304,1.2819,1.226,1.2935,1.4068,1.5822,1.5423,3.8086,1.2242,1.6457,1.4882,1.3855,1.4324,1.6367,1.7438,1.7003,1.3462,1.5667,1.8454,1.9907,1.4401,1.3813,1.639,1.75,1.7427,1.3065,1.2447,1.3016,2.2247,1.7149,1.7043,1.6986,1.1514,2.1585,1.323,1.5463,1.0952,1.4671,1.5559
"75","2001-04-01",1.8593,1.7387,1.4947,1.5845,1.5869,1.2984,1.3418,1.6017,1.375,1.4233,1.7337,1.62,1.8006,1.7531,1.1055,1.1672,1.255,1.4203,1.362,1.197,1.3998,1.1973,1.8236,1.8235,1.2797,1.2807,2.0605,1.7245,1.8449,1.8394,1.9326,1.9605,1.8137,1.8428,1.7474,1.8091,1.3598,1.3211,1.3168,1.7213,1.7587,1.5055,1.6547,1.7105,1.4832,1.2605,1.188,1.4323,1.2197,1.6528,1.5419,1.3667,1.3082,1.2764,1.7907,1.7144,1.5938,1.7615,1.8891,1.9681,1.8924,1.6609,1.7003,1.5403,1.5119,1.743,1.4748,1.5026,1.3664,1.4046,1.2331,1.262,1.4715,1.1998,1.3009,1.2195,1.3255,1.0839,1.2246,1.1719,1.2103,1.4439,1.623,1.3017,2.0991,2.0309,1.9036,2.153,1.9521,1.9426,1.6641,1.2344,1.2467,1.7017,1.4857,1.8878,1.8959,1.8607,1.9199,2.0993,2.0819,1.8708,1.8656,1.0163,1.5919,2.0253,1.364,1.2277,1.339,1.424,1.5764,1.6342,3.6028,1.2635,1.6822,1.5203,1.3743,1.3839,1.6542,1.7309,1.7262,1.379,1.6183,1.8944,2.0186,1.5133,1.4174,1.6505,1.761,1.7863,1.3405,1.2537,1.3057,2.2661,1.7585,1.751,1.7244,1.2155,2.1879,1.3384,1.57,1.0687,1.4361,1.5549
"76","2001-05-01",1.8982,1.7698,1.5109,1.6189,1.6102,1.2996,1.3295,1.6396,1.3946,1.4601,1.756,1.6523,1.8079,1.7807,1.1544,1.1271,1.264,1.4347,1.3722,1.2075,1.4217,1.2037,1.8535,1.8341,1.2927,1.29,2.1118,1.7452,1.8629,1.8853,1.9392,2.0327,1.8623,1.887,1.7673,1.827,1.3559,1.3596,1.2845,1.7427,1.7876,1.556,1.6655,1.728,1.4961,1.2496,1.2237,1.4233,1.2356,1.6592,1.5541,1.3794,1.3412,1.3394,1.8277,1.7249,1.6187,1.7976,1.9388,1.9995,1.9101,1.6788,1.7042,1.5314,1.5231,1.7634,1.4992,1.551,1.3724,1.4261,1.2577,1.2676,1.4905,1.229,1.3001,1.2924,1.3108,1.1452,1.2282,1.1805,1.2133,1.4449,1.6574,1.3693,2.1359,2.126,1.9031,2.1288,1.9573,1.9442,1.6919,1.2535,1.263,1.7306,1.5452,1.8939,1.9332,1.8786,1.9373,2.1192,2.1208,1.9284,1.882,1.0382,1.6101,2.0589,1.3506,1.248,1.3223,1.4241,1.5897,1.6186,4.0125,1.2622,1.7207,1.5614,1.4017,1.4354,1.6794,1.7536,1.7551,1.3697,1.6215,1.9375,2.0292,1.5222,1.4337,1.6735,1.7829,1.8082,1.3699,1.2531,1.3437,2.2686,1.7787,1.7547,1.7329,1.2171,2.2303,1.3415,1.5631,1.1048,1.4925,1.5899
"77","2001-06-01",1.9204,1.7884,1.5393,1.6569,1.6318,1.3173,1.3303,1.6568,1.4062,1.4429,1.7916,1.6759,1.8359,1.7996,1.1597,1.1543,1.2873,1.4512,1.3962,1.2039,1.4415,1.2216,1.8931,1.8559,1.283,1.2866,2.1598,1.7697,1.889,1.9264,1.9636,2.0624,1.8702,1.9292,1.7786,1.8947,1.3964,1.3115,1.3419,1.7674,1.8119,1.5997,1.6989,1.759,1.5359,1.2682,1.2373,1.4371,1.2545,1.7342,1.5898,1.4359,1.3332,1.304,1.8326,1.7661,1.651,1.8148,1.9908,2.0283,1.9427,1.7164,1.7336,1.5622,1.5628,1.7961,1.4879,1.552,1.4321,1.4466,1.2862,1.285,1.5209,1.2417,1.3507,1.2675,1.3493,1.1271,1.2489,1.1787,1.2417,1.444,1.6715,1.3811,2.1701,2.1233,1.9705,2.1991,2.0021,1.9859,1.7156,1.296,1.2921,1.7509,1.5525,1.9271,1.9568,1.9255,1.9711,2.21,2.1767,1.9745,1.8998,1.0406,1.6304,2.0698,1.365,1.257,1.31,1.4485,1.6214,1.5915,3.8997,1.2603,1.7139,1.5286,1.404,1.484,1.6908,1.7957,1.7529,1.3839,1.6622,1.9634,2.0686,1.5484,1.4503,1.7081,1.833,1.8716,1.3985,1.2993,1.3193,2.2925,1.8033,1.8141,1.7609,1.2015,2.2383,1.3738,1.6204,1.1288,1.4936,1.5981
"78","2001-07-01",1.9352,1.7947,1.5581,1.6363,1.6315,1.3206,1.3546,1.6534,1.4345,1.4647,1.785,1.6934,1.8564,1.8239,1.1916,1.1285,1.3112,1.4669,1.382,1.2439,1.4494,1.2439,1.8843,1.8914,1.3001,1.2941,2.1877,1.8174,1.8949,1.9273,1.982,2.0648,1.9039,1.9367,1.8006,1.9008,1.3914,1.3186,1.3267,1.7978,1.8263,1.5773,1.714,1.7883,1.5402,1.2772,1.2233,1.4491,1.2842,1.7069,1.6013,1.4273,1.335,1.3546,1.8532,1.7803,1.6466,1.8489,2.0467,2.0435,1.9366,1.7152,1.7608,1.5651,1.5591,1.7842,1.5044,1.5636,1.4031,1.4664,1.2708,1.2924,1.4985,1.237,1.3802,1.2813,1.3613,1.1141,1.2414,1.16,1.2552,1.4691,1.7068,1.3426,2.1946,2.1691,1.9719,2.2301,2.0116,2.0394,1.7275,1.2927,1.2638,1.7784,1.5703,1.9645,1.9638,1.9252,1.9848,2.1544,2.1938,1.974,1.9137,1.0489,1.6885,2.129,1.3732,1.2572,1.3576,1.4899,1.6441,1.6822,4.0945,1.2893,1.7182,1.5362,1.4289,1.4781,1.6895,1.8264,1.7522,1.3928,1.6861,1.988,2.0838,1.5475,1.4983,1.7704,1.8328,1.8783,1.383,1.3106,1.3491,2.3219,1.8303,1.8361,1.816,1.197,2.2731,1.3843,1.6395,1.0912,1.5298,1.6551
"79","2001-08-01",1.9586,1.821,1.5779,1.6618,1.6769,1.3512,1.3479,1.683,1.4323,1.4865,1.8328,1.7291,1.8785,1.8687,1.1457,1.1615,1.3028,1.4815,1.3711,1.2393,1.4794,1.2521,1.9172,1.9081,1.3201,1.3128,2.2396,1.8227,1.9572,1.9484,2.0086,2.0982,1.9387,1.963,1.829,1.9401,1.4046,1.35,1.3367,1.8297,1.8423,1.6309,1.7605,1.8162,1.5344,1.2968,1.2513,1.4604,1.264,1.6949,1.6025,1.4277,1.3729,1.3835,1.8905,1.819,1.6878,1.8698,2.0099,2.0812,1.9567,1.7614,1.7548,1.5642,1.5869,1.8127,1.5275,1.6099,1.4494,1.4743,1.2982,1.3203,1.56,1.2513,1.3688,1.276,1.3922,1.1569,1.2414,1.2049,1.2656,1.4916,1.754,1.3918,2.2329,2.1951,2.0145,2.2284,2.0495,2.0735,1.7718,1.2866,1.3247,1.7883,1.564,1.997,1.997,1.9572,2.0224,2.2465,2.2001,2.0117,1.937,1.0367,1.7238,2.1445,1.3698,1.2718,1.3834,1.4947,1.6534,1.6379,3.9134,1.2766,1.7358,1.5621,1.4335,1.5207,1.7301,1.8542,1.7968,1.4558,1.7164,2.0075,2.1239,1.5844,1.5068,1.7777,1.8528,1.9417,1.4233,1.3147,1.3526,2.3122,1.884,1.8534,1.8515,1.2139,2.2727,1.3723,1.663,1.1378,1.5065,1.682
"80","2001-09-01",1.9917,1.849,1.5884,1.707,1.6904,1.3969,1.3655,1.6929,1.4401,1.4881,1.8579,1.7515,1.8924,1.8621,1.1261,1.1675,1.3168,1.5124,1.4026,1.2501,1.4738,1.2692,1.9707,1.935,1.3051,1.3109,2.27,1.8336,1.9626,1.9509,2.0396,2.1262,1.9324,2.019,1.8729,1.9953,1.4035,1.3559,1.3486,1.8457,1.8856,1.6773,1.7737,1.8117,1.5692,1.3222,1.2475,1.4901,1.2796,1.7248,1.5815,1.4844,1.3773,1.3497,1.9451,1.8481,1.6976,1.9353,2.0616,2.1,1.9989,1.7531,1.7945,1.6162,1.6075,1.8367,1.5425,1.592,1.4597,1.4983,1.2845,1.3382,1.5552,1.3024,1.3569,1.2763,1.3504,1.1413,1.2473,1.2041,1.2864,1.5015,1.7818,1.3834,2.2566,2.261,2.047,2.2374,2.0981,2.0807,1.7653,1.2804,1.2981,1.8263,1.5875,2.0219,2.0061,1.9782,2.0255,2.2813,2.224,2.016,1.9491,1.0413,1.7265,2.1611,1.3864,1.295,1.4312,1.5113,1.6852,1.7123,1.2268,1.3254,1.7492,1.5727,1.4311,1.5349,1.7803,1.8569,1.8118,1.5088,1.7631,2.0418,2.1209,1.6373,1.5428,1.7767,1.885,1.9077,1.4618,1.3223,1.3782,2.3936,1.871,1.88,1.8513,1.2455,2.3164,1.4113,1.6667,1.1319,1.5623,1.7034
"81","2001-10-01",2.0023,1.8544,1.6004,1.7076,1.6849,1.3373,1.4118,1.6998,1.4683,1.5078,1.8783,1.7564,1.9077,1.8945,1.2096,1.1648,1.3419,1.5188,1.4173,1.2489,1.504,1.2908,1.9926,1.9551,1.3251,1.3535,2.2957,1.8753,1.9852,2.0007,2.061,2.1798,1.9735,1.9889,1.9029,1.9736,1.4132,1.3738,1.3744,1.8613,1.9159,1.6612,1.7992,1.8626,1.5784,1.2876,1.2328,1.4769,1.2853,1.817,1.6214,1.4847,1.3689,1.3786,1.9319,1.8479,1.7488,1.9098,2.0871,2.1197,2.0118,1.8038,1.8092,1.6095,1.6349,1.8575,1.5662,1.6486,1.4872,1.5266,1.2978,1.3356,1.5925,1.2694,1.3882,1.2984,1.351,1.1274,1.2685,1.2104,1.3088,1.5185,1.7792,1.4399,2.2816,2.2328,2.0762,2.278,2.0953,2.1275,1.8242,1.2922,1.3128,1.8332,1.6052,2.0262,2.0285,1.9923,2.0518,2.326,2.2827,2.0341,1.9855,1.0853,1.7538,2.1821,1.3782,1.2816,1.4634,1.5841,1.6989,1.7428,1.1096,1.321,1.7844,1.5927,1.4708,1.5248,1.7604,1.8692,1.8214,1.4563,1.7937,2.017,2.0976,1.6299,1.5592,1.8048,1.9154,1.9277,1.4557,1.3053,1.4068,2.3367,1.9075,1.8988,1.8687,1.2226,2.3409,1.4427,1.6677,1.1418,1.577,1.7323
"82","2001-11-01",2.0162,1.8934,1.6263,1.6908,1.7206,1.3764,1.4258,1.7391,1.4918,1.5291,1.8799,1.7857,1.9162,1.8997,1.1497,1.1935,1.3623,1.5456,1.4427,1.2493,1.5193,1.2668,2.024,1.9682,1.3583,1.3647,2.2925,1.8791,1.9915,2.0205,2.0881,2.1732,1.9765,2.0397,1.8926,1.9631,1.3918,1.3569,1.3766,1.8891,1.93,1.6806,1.8356,1.8676,1.5957,1.3267,1.2717,1.5112,1.2876,1.7993,1.6584,1.4762,1.3834,1.3935,1.9657,1.8677,1.7864,1.946,2.1183,2.1488,2.0219,1.8101,1.8156,1.6429,1.6383,1.8575,1.5679,1.6496,1.496,1.5243,1.3359,1.3576,1.6049,1.2748,1.4075,1.3416,1.3985,1.1519,1.2754,1.2298,1.3218,1.5538,1.7993,1.4475,2.3271,2.2516,2.1019,2.2975,2.1224,2.1348,1.8365,1.318,1.3183,1.8495,1.6381,2.0404,2.0418,2.0058,2.0788,2.241,2.2595,2.0464,1.9932,1.0843,1.7873,2.203,1.4044,1.2992,1.4518,1.5377,1.7327,1.8702,1.1391,1.3377,1.8121,1.5828,1.4759,1.5183,1.7837,1.9179,1.829,1.4882,1.8007,2.0198,2.12,1.6532,1.5438,1.8432,1.9399,1.9716,1.4301,1.3352,1.405,2.3715,1.9099,1.9007,1.8932,1.238,2.3393,1.4396,1.7042,1.1458,1.6191,1.7697
